"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"impressionante",-0.0131222487252882,0.0129941149309112,0.00629564163071819,-0.0112365592322633,-0.0136503985773832,0.0139732436810075,-0.0163491474922036,-0.0163179711703381,0.00933189697600465,-0.00124072870208245,0.0011982214088279,0.00439605065881273,0.0280490797779508,-0.0117425986180064,0.00676176746606482,-0.0129793491130481,-0.000589180947710932,-0.028409853214587,0.0149764273255544,-0.00392972306047325,0.0229473148252231,-0.0255780731129401,0.0300732581134959,-0.0110359974273524,0.0010109219559857,0.0865951776289194,0.0466864944658586,-0.0447727951286653,-0.108602294429497,-0.0826747283732567,-0.00470450812191966,-0.00264231525877888,-0.0107672707835116,0.0177406995244127,-0.019731760691233,-0.022398977363322,-0.0125114567985149,-0.002095210555501,-0.0116865676498089,0.00489717114653293,0.00582797157416689,-0.00713575007851111,0.00738835565682387,-0.00576168904999678,-0.00728595804950635,0.0287681999088649,-0.00348080080118289,-0.00383657962164766,-0.000323567230263212,-0.0176218407739994
"insetos",-0.0131222487252882,0.0129941149309112,0.00629564163071819,-0.0112365592322633,-0.0136503985773832,0.0139732436810075,-0.0163491474922036,-0.0163179711703381,0.00933189697600465,-0.00124072870208245,0.0011982214088279,0.00439605065881273,0.0280490797779508,-0.0117425986180064,0.00676176746606482,-0.0129793491130481,-0.000589180947710932,-0.028409853214587,0.0149764273255544,-0.00392972306047325,0.0229473148252231,-0.0255780731129401,0.0300732581134959,-0.0110359974273524,0.0010109219559857,0.0865951776289194,0.0466864944658586,-0.0447727951286653,-0.108602294429497,-0.0826747283732567,-0.00470450812191966,-0.00264231525877888,-0.0107672707835116,0.0177406995244127,-0.019731760691233,-0.022398977363322,-0.0125114567985149,-0.002095210555501,-0.0116865676498089,0.00489717114653293,0.00582797157416689,-0.00713575007851111,0.00738835565682387,-0.00576168904999678,-0.00728595804950635,0.0287681999088649,-0.00348080080118289,-0.00383657962164766,-0.000323567230263212,-0.0176218407739994
"passaram",-0.0131222487252882,0.0129941149309112,0.00629564163071819,-0.0112365592322633,-0.0136503985773832,0.0139732436810075,-0.0163491474922036,-0.0163179711703381,0.00933189697600465,-0.00124072870208245,0.0011982214088279,0.00439605065881273,0.0280490797779508,-0.0117425986180064,0.00676176746606482,-0.0129793491130481,-0.000589180947710932,-0.028409853214587,0.0149764273255544,-0.00392972306047325,0.0229473148252231,-0.0255780731129401,0.0300732581134959,-0.0110359974273524,0.0010109219559857,0.0865951776289194,0.0466864944658586,-0.0447727951286653,-0.108602294429497,-0.0826747283732567,-0.00470450812191966,-0.00264231525877888,-0.0107672707835116,0.0177406995244127,-0.019731760691233,-0.022398977363322,-0.0125114567985149,-0.002095210555501,-0.0116865676498089,0.00489717114653293,0.00582797157416689,-0.00713575007851111,0.00738835565682387,-0.00576168904999678,-0.00728595804950635,0.0287681999088649,-0.00348080080118289,-0.00383657962164766,-0.000323567230263212,-0.0176218407739994
"peculiar",-0.0131222487252882,0.0129941149309112,0.00629564163071819,-0.0112365592322633,-0.0136503985773832,0.0139732436810075,-0.0163491474922036,-0.0163179711703381,0.00933189697600465,-0.00124072870208245,0.0011982214088279,0.00439605065881273,0.0280490797779508,-0.0117425986180064,0.00676176746606482,-0.0129793491130481,-0.000589180947710932,-0.028409853214587,0.0149764273255544,-0.00392972306047325,0.0229473148252231,-0.0255780731129401,0.0300732581134959,-0.0110359974273524,0.0010109219559857,0.0865951776289194,0.0466864944658586,-0.0447727951286653,-0.108602294429497,-0.0826747283732567,-0.00470450812191966,-0.00264231525877888,-0.0107672707835116,0.0177406995244127,-0.019731760691233,-0.022398977363322,-0.0125114567985149,-0.002095210555501,-0.0116865676498089,0.00489717114653293,0.00582797157416689,-0.00713575007851111,0.00738835565682387,-0.00576168904999678,-0.00728595804950635,0.0287681999088649,-0.00348080080118289,-0.00383657962164766,-0.000323567230263212,-0.0176218407739994
"peso",-0.0131222487252882,0.0129941149309112,0.00629564163071819,-0.0112365592322633,-0.0136503985773832,0.0139732436810075,-0.0163491474922036,-0.0163179711703381,0.00933189697600465,-0.00124072870208245,0.0011982214088279,0.00439605065881273,0.0280490797779508,-0.0117425986180064,0.00676176746606482,-0.0129793491130481,-0.000589180947710932,-0.028409853214587,0.0149764273255544,-0.00392972306047325,0.0229473148252231,-0.0255780731129401,0.0300732581134959,-0.0110359974273524,0.0010109219559857,0.0865951776289194,0.0466864944658586,-0.0447727951286653,-0.108602294429497,-0.0826747283732567,-0.00470450812191966,-0.00264231525877888,-0.0107672707835116,0.0177406995244127,-0.019731760691233,-0.022398977363322,-0.0125114567985149,-0.002095210555501,-0.0116865676498089,0.00489717114653293,0.00582797157416689,-0.00713575007851111,0.00738835565682387,-0.00576168904999678,-0.00728595804950635,0.0287681999088649,-0.00348080080118289,-0.00383657962164766,-0.000323567230263212,-0.0176218407739994
"pressões",-0.0131222487252882,0.0129941149309112,0.00629564163071819,-0.0112365592322633,-0.0136503985773832,0.0139732436810075,-0.0163491474922036,-0.0163179711703381,0.00933189697600465,-0.00124072870208245,0.0011982214088279,0.00439605065881273,0.0280490797779508,-0.0117425986180064,0.00676176746606482,-0.0129793491130481,-0.000589180947710932,-0.028409853214587,0.0149764273255544,-0.00392972306047325,0.0229473148252231,-0.0255780731129401,0.0300732581134959,-0.0110359974273524,0.0010109219559857,0.0865951776289194,0.0466864944658586,-0.0447727951286653,-0.108602294429497,-0.0826747283732567,-0.00470450812191966,-0.00264231525877888,-0.0107672707835116,0.0177406995244127,-0.019731760691233,-0.022398977363322,-0.0125114567985149,-0.002095210555501,-0.0116865676498089,0.00489717114653293,0.00582797157416689,-0.00713575007851111,0.00738835565682387,-0.00576168904999678,-0.00728595804950635,0.0287681999088649,-0.00348080080118289,-0.00383657962164766,-0.000323567230263212,-0.0176218407739994
"sofrer",-0.0131222487252882,0.0129941149309112,0.00629564163071819,-0.0112365592322633,-0.0136503985773832,0.0139732436810075,-0.0163491474922036,-0.0163179711703381,0.00933189697600465,-0.00124072870208245,0.0011982214088279,0.00439605065881273,0.0280490797779508,-0.0117425986180064,0.00676176746606482,-0.0129793491130481,-0.000589180947710932,-0.028409853214587,0.0149764273255544,-0.00392972306047325,0.0229473148252231,-0.0255780731129401,0.0300732581134959,-0.0110359974273524,0.0010109219559857,0.0865951776289194,0.0466864944658586,-0.0447727951286653,-0.108602294429497,-0.0826747283732567,-0.00470450812191966,-0.00264231525877888,-0.0107672707835116,0.0177406995244127,-0.019731760691233,-0.022398977363322,-0.0125114567985149,-0.002095210555501,-0.0116865676498089,0.00489717114653293,0.00582797157416689,-0.00713575007851111,0.00738835565682387,-0.00576168904999678,-0.00728595804950635,0.0287681999088649,-0.00348080080118289,-0.00383657962164766,-0.000323567230263212,-0.0176218407739994
"tempos",-0.0131222487252882,0.0129941149309112,0.00629564163071819,-0.0112365592322633,-0.0136503985773832,0.0139732436810075,-0.0163491474922036,-0.0163179711703381,0.00933189697600465,-0.00124072870208245,0.0011982214088279,0.00439605065881273,0.0280490797779508,-0.0117425986180064,0.00676176746606482,-0.0129793491130481,-0.000589180947710932,-0.028409853214587,0.0149764273255544,-0.00392972306047325,0.0229473148252231,-0.0255780731129401,0.0300732581134959,-0.0110359974273524,0.0010109219559857,0.0865951776289194,0.0466864944658586,-0.0447727951286653,-0.108602294429497,-0.0826747283732567,-0.00470450812191966,-0.00264231525877888,-0.0107672707835116,0.0177406995244127,-0.019731760691233,-0.022398977363322,-0.0125114567985149,-0.002095210555501,-0.0116865676498089,0.00489717114653293,0.00582797157416689,-0.00713575007851111,0.00738835565682387,-0.00576168904999678,-0.00728595804950635,0.0287681999088649,-0.00348080080118289,-0.00383657962164766,-0.000323567230263212,-0.0176218407739994
"ação",-0.0161567519940796,0.00727296937976872,0.0021865137580773,0.00823924098999685,0.00033748979182658,-0.001482905123706,0.00223953092392063,0.000294116222144368,0.00126805432747051,-0.00733482878313021,-0.00725073386756804,0.00974115424052097,0.0184742558566484,0.00989851116361441,-0.00563815023828428,0.00920325240666099,0.0118830150047665,-0.0308989816247389,-0.0337436341282792,-0.0194949487356093,-0.0240421016678118,0.0148571489436362,-0.0119826694470372,0.0113402466001875,-0.0263314327806856,0.00742886584384513,0.0139883857683689,-3.37370812840903e-05,-0.0144896028333948,0.0142406061350781,0.000466649907642618,0.00182935459801713,-0.0311870423534924,-0.0114096404705573,-0.00121136685401455,-0.00711237955364745,0.0317367169926049,0.00781760527104518,-0.0369890742101987,-0.0345493279351358,-0.0111041867340665,0.0814721822563787,0.124308805045182,0.0443672510734753,0.0684674407685793,-0.0408350418559264,0.0528570906956787,-0.00378955831563977,0.00399359069602729,0.00820135062731707
"bloquear",-0.0161567519940796,0.00727296937976872,0.0021865137580773,0.00823924098999685,0.00033748979182658,-0.001482905123706,0.00223953092392063,0.000294116222144368,0.00126805432747051,-0.00733482878313021,-0.00725073386756804,0.00974115424052097,0.0184742558566484,0.00989851116361441,-0.00563815023828428,0.00920325240666099,0.0118830150047665,-0.0308989816247389,-0.0337436341282792,-0.0194949487356093,-0.0240421016678118,0.0148571489436362,-0.0119826694470372,0.0113402466001875,-0.0263314327806856,0.00742886584384513,0.0139883857683689,-3.37370812840903e-05,-0.0144896028333948,0.0142406061350781,0.000466649907642618,0.00182935459801713,-0.0311870423534924,-0.0114096404705573,-0.00121136685401455,-0.00711237955364745,0.0317367169926049,0.00781760527104518,-0.0369890742101987,-0.0345493279351358,-0.0111041867340665,0.0814721822563787,0.124308805045182,0.0443672510734753,0.0684674407685793,-0.0408350418559264,0.0528570906956787,-0.00378955831563977,0.00399359069602729,0.00820135062731707
"capazes",-0.0161567519940796,0.00727296937976872,0.0021865137580773,0.00823924098999685,0.00033748979182658,-0.001482905123706,0.00223953092392063,0.000294116222144368,0.00126805432747051,-0.00733482878313021,-0.00725073386756804,0.00974115424052097,0.0184742558566484,0.00989851116361441,-0.00563815023828428,0.00920325240666099,0.0118830150047665,-0.0308989816247389,-0.0337436341282792,-0.0194949487356093,-0.0240421016678118,0.0148571489436362,-0.0119826694470372,0.0113402466001875,-0.0263314327806856,0.00742886584384513,0.0139883857683689,-3.37370812840903e-05,-0.0144896028333948,0.0142406061350781,0.000466649907642618,0.00182935459801713,-0.0311870423534924,-0.0114096404705573,-0.00121136685401455,-0.00711237955364745,0.0317367169926049,0.00781760527104518,-0.0369890742101987,-0.0345493279351358,-0.0111041867340665,0.0814721822563787,0.124308805045182,0.0443672510734753,0.0684674407685793,-0.0408350418559264,0.0528570906956787,-0.00378955831563977,0.00399359069602729,0.00820135062731707
"digestivas",-0.0161567519940796,0.00727296937976872,0.0021865137580773,0.00823924098999685,0.00033748979182658,-0.001482905123706,0.00223953092392063,0.000294116222144368,0.00126805432747051,-0.00733482878313021,-0.00725073386756804,0.00974115424052097,0.0184742558566484,0.00989851116361441,-0.00563815023828428,0.00920325240666099,0.0118830150047665,-0.0308989816247389,-0.0337436341282792,-0.0194949487356093,-0.0240421016678118,0.0148571489436362,-0.0119826694470372,0.0113402466001875,-0.0263314327806856,0.00742886584384513,0.0139883857683689,-3.37370812840903e-05,-0.0144896028333948,0.0142406061350781,0.000466649907642618,0.00182935459801713,-0.0311870423534924,-0.0114096404705573,-0.00121136685401455,-0.00711237955364745,0.0317367169926049,0.00781760527104518,-0.0369890742101987,-0.0345493279351358,-0.0111041867340665,0.0814721822563787,0.124308805045182,0.0443672510734753,0.0684674407685793,-0.0408350418559264,0.0528570906956787,-0.00378955831563977,0.00399359069602729,0.00820135062731707
"enzimas",-0.0161567519940796,0.00727296937976872,0.0021865137580773,0.00823924098999685,0.00033748979182658,-0.001482905123706,0.00223953092392063,0.000294116222144368,0.00126805432747051,-0.00733482878313021,-0.00725073386756804,0.00974115424052097,0.0184742558566484,0.00989851116361441,-0.00563815023828428,0.00920325240666099,0.0118830150047665,-0.0308989816247389,-0.0337436341282792,-0.0194949487356093,-0.0240421016678118,0.0148571489436362,-0.0119826694470372,0.0113402466001875,-0.0263314327806856,0.00742886584384513,0.0139883857683689,-3.37370812840903e-05,-0.0144896028333948,0.0142406061350781,0.000466649907642618,0.00182935459801713,-0.0311870423534924,-0.0114096404705573,-0.00121136685401455,-0.00711237955364745,0.0317367169926049,0.00781760527104518,-0.0369890742101987,-0.0345493279351358,-0.0111041867340665,0.0814721822563787,0.124308805045182,0.0443672510734753,0.0684674407685793,-0.0408350418559264,0.0528570906956787,-0.00378955831563977,0.00399359069602729,0.00820135062731707
"substâncias",-0.0161567519940796,0.00727296937976872,0.0021865137580773,0.00823924098999685,0.00033748979182658,-0.001482905123706,0.00223953092392063,0.000294116222144368,0.00126805432747051,-0.00733482878313021,-0.00725073386756804,0.00974115424052097,0.0184742558566484,0.00989851116361441,-0.00563815023828428,0.00920325240666099,0.0118830150047665,-0.0308989816247389,-0.0337436341282792,-0.0194949487356093,-0.0240421016678118,0.0148571489436362,-0.0119826694470372,0.0113402466001875,-0.0263314327806856,0.00742886584384513,0.0139883857683689,-3.37370812840903e-05,-0.0144896028333948,0.0142406061350781,0.000466649907642618,0.00182935459801713,-0.0311870423534924,-0.0114096404705573,-0.00121136685401455,-0.00711237955364745,0.0317367169926049,0.00781760527104518,-0.0369890742101987,-0.0345493279351358,-0.0111041867340665,0.0814721822563787,0.124308805045182,0.0443672510734753,0.0684674407685793,-0.0408350418559264,0.0528570906956787,-0.00378955831563977,0.00399359069602729,0.00820135062731707
"70",-0.0141325872737809,0.00321456439075406,0.0138332354686697,-0.0109954028800052,-0.0089462082509151,0.00310387501517936,0.00909587786222066,0.000179229852810974,-0.0143753771129851,-0.0106111153487599,-0.00745003688949622,-0.000424667642224155,0.00519378713178624,0.00483584622875626,-0.00417560762473798,0.000212193056368892,0.00841855499991037,-0.0110085776574587,-0.0422876329272056,0.0152472377334788,-0.0424719910034118,0.0129789156533312,-0.0145526597248217,0.0895001082518642,-0.00667434606726511,0.0229961749848949,-0.0539146592063983,0.0117256084760367,-0.0233733063265384,0.000239787914565747,-0.0067592407474388,-0.0173521174163585,-0.101241892318483,-0.0346304522180474,-0.0261274194301593,0.0372743486458253,0.0138818440160909,0.0549426151592621,-0.00338259495413231,0.0309691978774241,0.0129915729463348,-0.0122656269288441,-0.0296445989856015,-0.0138146529374116,-0.0276237421452947,0.0257396870100001,-0.0223766670628469,-0.004187836207203,0.00282447150344656,-0.0130522784654418
"energia",-0.0141325872737809,0.00321456439075406,0.0138332354686697,-0.0109954028800052,-0.0089462082509151,0.00310387501517936,0.00909587786222066,0.000179229852810974,-0.0143753771129851,-0.0106111153487599,-0.00745003688949622,-0.000424667642224155,0.00519378713178624,0.00483584622875626,-0.00417560762473798,0.000212193056368892,0.00841855499991037,-0.0110085776574587,-0.0422876329272056,0.0152472377334788,-0.0424719910034118,0.0129789156533312,-0.0145526597248217,0.0895001082518642,-0.00667434606726511,0.0229961749848949,-0.0539146592063983,0.0117256084760367,-0.0233733063265384,0.000239787914565747,-0.0067592407474388,-0.0173521174163585,-0.101241892318483,-0.0346304522180474,-0.0261274194301593,0.0372743486458253,0.0138818440160909,0.0549426151592621,-0.00338259495413231,0.0309691978774241,0.0129915729463348,-0.0122656269288441,-0.0296445989856015,-0.0138146529374116,-0.0276237421452947,0.0257396870100001,-0.0223766670628469,-0.004187836207203,0.00282447150344656,-0.0130522784654418
"geração",-0.0141325872737809,0.00321456439075406,0.0138332354686697,-0.0109954028800052,-0.0089462082509151,0.00310387501517936,0.00909587786222066,0.000179229852810974,-0.0143753771129851,-0.0106111153487599,-0.00745003688949622,-0.000424667642224155,0.00519378713178624,0.00483584622875626,-0.00417560762473798,0.000212193056368892,0.00841855499991037,-0.0110085776574587,-0.0422876329272056,0.0152472377334788,-0.0424719910034118,0.0129789156533312,-0.0145526597248217,0.0895001082518642,-0.00667434606726511,0.0229961749848949,-0.0539146592063983,0.0117256084760367,-0.0233733063265384,0.000239787914565747,-0.0067592407474388,-0.0173521174163585,-0.101241892318483,-0.0346304522180474,-0.0261274194301593,0.0372743486458253,0.0138818440160909,0.0549426151592621,-0.00338259495413231,0.0309691978774241,0.0129915729463348,-0.0122656269288441,-0.0296445989856015,-0.0138146529374116,-0.0276237421452947,0.0257396870100001,-0.0223766670628469,-0.004187836207203,0.00282447150344656,-0.0130522784654418
