"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"aparecer-lhe",-0.0135277742356644,0.00101735878563682,-0.00128621430228819,0.0105881216143266,0.00651219309531264,-0.0107975153956331,-0.00848945872522329,-0.0118803007845241,-0.00632730223658047,0.00798870659429763
"enfim",-0.0135277742356644,0.00101735878563682,-0.00128621430228819,0.0105881216143266,0.00651219309531264,-0.0107975153956331,-0.00848945872522329,-0.0118803007845241,-0.00632730223658047,0.00798870659429763
"esperada",-0.0135277742356644,0.00101735878563682,-0.00128621430228819,0.0105881216143266,0.00651219309531264,-0.0107975153956331,-0.00848945872522329,-0.0118803007845241,-0.00632730223658047,0.00798870659429763
"gastou",-0.0135277742356644,0.00101735878563682,-0.00128621430228819,0.0105881216143266,0.00651219309531264,-0.0107975153956331,-0.00848945872522329,-0.0118803007845241,-0.00632730223658047,0.00798870659429763
"ir",-0.0135277742356644,0.00101735878563682,-0.00128621430228819,0.0105881216143266,0.00651219309531264,-0.0107975153956331,-0.00848945872522329,-0.0118803007845241,-0.00632730223658047,0.00798870659429763
"longamente",-0.0135277742356644,0.00101735878563682,-0.00128621430228819,0.0105881216143266,0.00651219309531264,-0.0107975153956331,-0.00848945872522329,-0.0118803007845241,-0.00632730223658047,0.00798870659429763
"nisso",-0.0135277742356644,0.00101735878563682,-0.00128621430228819,0.0105881216143266,0.00651219309531264,-0.0107975153956331,-0.00848945872522329,-0.0118803007845241,-0.00632730223658047,0.00798870659429763
"procurar",-0.0135277742356644,0.00101735878563682,-0.00128621430228819,0.0105881216143266,0.00651219309531264,-0.0107975153956331,-0.00848945872522329,-0.0118803007845241,-0.00632730223658047,0.00798870659429763
"realizada",-0.0135277742356644,0.00101735878563682,-0.00128621430228819,0.0105881216143266,0.00651219309531264,-0.0107975153956331,-0.00848945872522329,-0.0118803007845241,-0.00632730223658047,0.00798870659429763
"resolveu-se",-0.0135277742356644,0.00101735878563682,-0.00128621430228819,0.0105881216143266,0.00651219309531264,-0.0107975153956331,-0.00848945872522329,-0.0118803007845241,-0.00632730223658047,0.00798870659429763
"seguinte",-0.0135277742356644,0.00101735878563682,-0.00128621430228819,0.0105881216143266,0.00651219309531264,-0.0107975153956331,-0.00848945872522329,-0.0118803007845241,-0.00632730223658047,0.00798870659429763
"viva",-0.0135277742356644,0.00101735878563682,-0.00128621430228819,0.0105881216143266,0.00651219309531264,-0.0107975153956331,-0.00848945872522329,-0.0118803007845241,-0.00632730223658047,0.00798870659429763
"alegrias",-0.0239479797176977,0.0207566281637905,0.00213780355641002,-0.00477977882404475,0.107296192957002,0.0218779552429471,0.035807808318579,-0.0779964371433076,-0.017780853986927,0.00893149891301323
"amigas",-0.0239479797176977,0.0207566281637905,0.00213780355641002,-0.00477977882404475,0.107296192957002,0.0218779552429471,0.035807808318579,-0.0779964371433076,-0.017780853986927,0.00893149891301323
"davam",-0.0239479797176977,0.0207566281637905,0.00213780355641002,-0.00477977882404475,0.107296192957002,0.0218779552429471,0.035807808318579,-0.0779964371433076,-0.017780853986927,0.00893149891301323
"distrações",-0.0239479797176977,0.0207566281637905,0.00213780355641002,-0.00477977882404475,0.107296192957002,0.0218779552429471,0.035807808318579,-0.0779964371433076,-0.017780853986927,0.00893149891301323
"exteriores",-0.0239479797176977,0.0207566281637905,0.00213780355641002,-0.00477977882404475,0.107296192957002,0.0218779552429471,0.035807808318579,-0.0779964371433076,-0.017780853986927,0.00893149891301323
"falta",-0.0239479797176977,0.0207566281637905,0.00213780355641002,-0.00477977882404475,0.107296192957002,0.0218779552429471,0.035807808318579,-0.0779964371433076,-0.017780853986927,0.00893149891301323
"familiares",-0.0239479797176977,0.0207566281637905,0.00213780355641002,-0.00477977882404475,0.107296192957002,0.0218779552429471,0.035807808318579,-0.0779964371433076,-0.017780853986927,0.00893149891301323
"fecundas",-0.0239479797176977,0.0207566281637905,0.00213780355641002,-0.00477977882404475,0.107296192957002,0.0218779552429471,0.035807808318579,-0.0779964371433076,-0.017780853986927,0.00893149891301323
"fora",-0.0239479797176977,0.0207566281637905,0.00213780355641002,-0.00477977882404475,0.107296192957002,0.0218779552429471,0.035807808318579,-0.0779964371433076,-0.017780853986927,0.00893149891301323
"íntimas",-0.0239479797176977,0.0207566281637905,0.00213780355641002,-0.00477977882404475,0.107296192957002,0.0218779552429471,0.035807808318579,-0.0779964371433076,-0.017780853986927,0.00893149891301323
"partidas",-0.0239479797176977,0.0207566281637905,0.00213780355641002,-0.00477977882404475,0.107296192957002,0.0218779552429471,0.035807808318579,-0.0779964371433076,-0.017780853986927,0.00893149891301323
"presidia",-0.0239479797176977,0.0207566281637905,0.00213780355641002,-0.00477977882404475,0.107296192957002,0.0218779552429471,0.035807808318579,-0.0779964371433076,-0.017780853986927,0.00893149891301323
"serões",-0.0239479797176977,0.0207566281637905,0.00213780355641002,-0.00477977882404475,0.107296192957002,0.0218779552429471,0.035807808318579,-0.0779964371433076,-0.017780853986927,0.00893149891301323
"teatros",-0.0239479797176977,0.0207566281637905,0.00213780355641002,-0.00477977882404475,0.107296192957002,0.0218779552429471,0.035807808318579,-0.0779964371433076,-0.017780853986927,0.00893149891301323
"tínhamos",-0.0239479797176977,0.0207566281637905,0.00213780355641002,-0.00477977882404475,0.107296192957002,0.0218779552429471,0.035807808318579,-0.0779964371433076,-0.017780853986927,0.00893149891301323
"únicas",-0.0239479797176977,0.0207566281637905,0.00213780355641002,-0.00477977882404475,0.107296192957002,0.0218779552429471,0.035807808318579,-0.0779964371433076,-0.017780853986927,0.00893149891301323
"verdadeiras",-0.0239479797176977,0.0207566281637905,0.00213780355641002,-0.00477977882404475,0.107296192957002,0.0218779552429471,0.035807808318579,-0.0779964371433076,-0.017780853986927,0.00893149891301323
"avó",-0.0150962011786414,-0.0136290377908047,-0.00462097428025471,0.000105781974633901,-0.00143807455522821,-0.028767714518205,-0.0134171311781969,-0.0146648640026004,-0.0155262640132097,-0.00907416432373241
"casou",-0.0150962011786414,-0.0136290377908047,-0.00462097428025471,0.000105781974633901,-0.00143807455522821,-0.028767714518205,-0.0134171311781969,-0.0146648640026004,-0.0155262640132097,-0.00907416432373241
"cresceu",-0.0150962011786414,-0.0136290377908047,-0.00462097428025471,0.000105781974633901,-0.00143807455522821,-0.028767714518205,-0.0134171311781969,-0.0146648640026004,-0.0155262640132097,-0.00907416432373241
"ler",-0.0150962011786414,-0.0136290377908047,-0.00462097428025471,0.000105781974633901,-0.00143807455522821,-0.028767714518205,-0.0134171311781969,-0.0146648640026004,-0.0155262640132097,-0.00907416432373241
"mãe",-0.0150962011786414,-0.0136290377908047,-0.00462097428025471,0.000105781974633901,-0.00143807455522821,-0.028767714518205,-0.0134171311781969,-0.0146648640026004,-0.0155262640132097,-0.00907416432373241
"menina",-0.0150962011786414,-0.0136290377908047,-0.00462097428025471,0.000105781974633901,-0.00143807455522821,-0.028767714518205,-0.0134171311781969,-0.0146648640026004,-0.0155262640132097,-0.00907416432373241
"separou",-0.0150962011786414,-0.0136290377908047,-0.00462097428025471,0.000105781974633901,-0.00143807455522821,-0.028767714518205,-0.0134171311781969,-0.0146648640026004,-0.0155262640132097,-0.00907416432373241
"tornou-se",-0.0150962011786414,-0.0136290377908047,-0.00462097428025471,0.000105781974633901,-0.00143807455522821,-0.028767714518205,-0.0134171311781969,-0.0146648640026004,-0.0155262640132097,-0.00907416432373241
"virou",-0.0150962011786414,-0.0136290377908047,-0.00462097428025471,0.000105781974633901,-0.00143807455522821,-0.028767714518205,-0.0134171311781969,-0.0146648640026004,-0.0155262640132097,-0.00907416432373241
"charles",-0.00958662510268464,0.00123142208676742,0.00206574896469826,0.00535299674871955,-0.00171708297401383,0.00161075279993116,-0.00751389903986717,0.0051149360635389,-0.00609271351684518,0.00590981477189603
"ilhas",-0.00958662510268464,0.00123142208676742,0.00206574896469826,0.00535299674871955,-0.00171708297401383,0.00161075279993116,-0.00751389903986717,0.0051149360635389,-0.00609271351684518,0.00590981477189603
"inspiraram",-0.00958662510268464,0.00123142208676742,0.00206574896469826,0.00535299674871955,-0.00171708297401383,0.00161075279993116,-0.00751389903986717,0.0051149360635389,-0.00609271351684518,0.00590981477189603
"perigo",-0.00958662510268464,0.00123142208676742,0.00206574896469826,0.00535299674871955,-0.00171708297401383,0.00161075279993116,-0.00751389903986717,0.0051149360635389,-0.00609271351684518,0.00590981477189603
"preocupa",-0.00958662510268464,0.00123142208676742,0.00206574896469826,0.00535299674871955,-0.00171708297401383,0.00161075279993116,-0.00751389903986717,0.0051149360635389,-0.00609271351684518,0.00590981477189603
"rondou",-0.00958662510268464,0.00123142208676742,0.00206574896469826,0.00535299674871955,-0.00171708297401383,0.00161075279993116,-0.00751389903986717,0.0051149360635389,-0.00609271351684518,0.00590981477189603
"teoria",-0.00958662510268464,0.00123142208676742,0.00206574896469826,0.00535299674871955,-0.00171708297401383,0.00161075279993116,-0.00751389903986717,0.0051149360635389,-0.00609271351684518,0.00590981477189603
"conexões",-0.0159145438889103,0.00900326752658188,0.0023581656247638,0.00756924503188477,-0.00214607599598671,0.00745451187208423,-0.00403200182468599,0.00497330000660468,-0.00597506673017528,0.00133611120175623
"cultural",-0.0159145438889103,0.00900326752658188,0.0023581656247638,0.00756924503188477,-0.00214607599598671,0.00745451187208423,-0.00403200182468599,0.00497330000660468,-0.00597506673017528,0.00133611120175623
"educacional",-0.0159145438889103,0.00900326752658188,0.0023581656247638,0.00756924503188477,-0.00214607599598671,0.00745451187208423,-0.00403200182468599,0.00497330000660468,-0.00597506673017528,0.00133611120175623
"influência",-0.0159145438889103,0.00900326752658188,0.0023581656247638,0.00756924503188477,-0.00214607599598671,0.00745451187208423,-0.00403200182468599,0.00497330000660468,-0.00597506673017528,0.00133611120175623
"neurais",-0.0159145438889103,0.00900326752658188,0.0023581656247638,0.00756924503188477,-0.00214607599598671,0.00745451187208423,-0.00403200182468599,0.00497330000660468,-0.00597506673017528,0.00133611120175623
"ocorrem",-0.0159145438889103,0.00900326752658188,0.0023581656247638,0.00756924503188477,-0.00214607599598671,0.00745451187208423,-0.00403200182468599,0.00497330000660468,-0.00597506673017528,0.00133611120175623
"refletem",-0.0159145438889103,0.00900326752658188,0.0023581656247638,0.00756924503188477,-0.00214607599598671,0.00745451187208423,-0.00403200182468599,0.00497330000660468,-0.00597506673017528,0.00133611120175623
"encontrasse",-0.0136704332237659,0.0010048791471462,-0.00131899898995977,0.0106123076526531,0.006604393973167,-0.0109341080583812,-0.00864646704162674,-0.0120115262825182,-0.00634701990541565,0.00806914215045718
"algumas",-0.0240593917897657,0.0208246567434306,0.00216532822194674,-0.00479398297627156,0.107872794738017,0.0219780701525622,0.0360631382057253,-0.078426045578582,-0.0179262719084,0.00900004219287607
"casa",-0.0240593917897657,0.0208246567434306,0.00216532822194674,-0.00479398297627156,0.107872794738017,0.0219780701525622,0.0360631382057253,-0.078426045578582,-0.0179262719084,0.00900004219287607
"conversados",-0.0240593917897657,0.0208246567434306,0.00216532822194674,-0.00479398297627156,0.107872794738017,0.0219780701525622,0.0360631382057253,-0.078426045578582,-0.0179262719084,0.00900004219287607
"elegantes",-0.0240593917897657,0.0208246567434306,0.00216532822194674,-0.00479398297627156,0.107872794738017,0.0219780701525622,0.0360631382057253,-0.078426045578582,-0.0179262719084,0.00900004219287607
"eleita",-0.0240593917897657,0.0208246567434306,0.00216532822194674,-0.00479398297627156,0.107872794738017,0.0219780701525622,0.0360631382057253,-0.078426045578582,-0.0179262719084,0.00900004219287607
"eu",-0.0240593917897657,0.0208246567434306,0.00216532822194674,-0.00479398297627156,0.107872794738017,0.0219780701525622,0.0360631382057253,-0.078426045578582,-0.0179262719084,0.00900004219287607
"minha",-0.0240593917897657,0.0208246567434306,0.00216532822194674,-0.00479398297627156,0.107872794738017,0.0219780701525622,0.0360631382057253,-0.078426045578582,-0.0179262719084,0.00900004219287607
"moças",-0.0240593917897657,0.0208246567434306,0.00216532822194674,-0.00479398297627156,0.107872794738017,0.0219780701525622,0.0360631382057253,-0.078426045578582,-0.0179262719084,0.00900004219287607
"ponto",-0.0240593917897657,0.0208246567434306,0.00216532822194674,-0.00479398297627156,0.107872794738017,0.0219780701525622,0.0360631382057253,-0.078426045578582,-0.0179262719084,0.00900004219287607
"rapazes",-0.0240593917897657,0.0208246567434306,0.00216532822194674,-0.00479398297627156,0.107872794738017,0.0219780701525622,0.0360631382057253,-0.078426045578582,-0.0179262719084,0.00900004219287607
"reunião",-0.0240593917897657,0.0208246567434306,0.00216532822194674,-0.00479398297627156,0.107872794738017,0.0219780701525622,0.0360631382057253,-0.078426045578582,-0.0179262719084,0.00900004219287607
"universal",-0.0240593917897657,0.0208246567434306,0.00216532822194674,-0.00479398297627156,0.107872794738017,0.0219780701525622,0.0360631382057253,-0.078426045578582,-0.0179262719084,0.00900004219287607
"voto",-0.0240593917897657,0.0208246567434306,0.00216532822194674,-0.00479398297627156,0.107872794738017,0.0219780701525622,0.0360631382057253,-0.078426045578582,-0.0179262719084,0.00900004219287607
"achou",-0.0153337342969969,-0.0138637756870605,-0.00470906981349564,9.23357730841884e-05,-0.00147048774734246,-0.0292154283886174,-0.0135550912466606,-0.0148806224905281,-0.0157029512232186,-0.00921958289265835
"coisa",-0.0153337342969969,-0.0138637756870605,-0.00470906981349564,9.23357730841884e-05,-0.00147048774734246,-0.0292154283886174,-0.0135550912466606,-0.0148806224905281,-0.0157029512232186,-0.00921958289265835
"cozinha",-0.0153337342969969,-0.0138637756870605,-0.00470906981349564,9.23357730841884e-05,-0.00147048774734246,-0.0292154283886174,-0.0135550912466606,-0.0148806224905281,-0.0157029512232186,-0.00921958289265835
"dizia",-0.0153337342969969,-0.0138637756870605,-0.00470906981349564,9.23357730841884e-05,-0.00147048774734246,-0.0292154283886174,-0.0135550912466606,-0.0148806224905281,-0.0157029512232186,-0.00921958289265835
"dona",-0.0153337342969969,-0.0138637756870605,-0.00470906981349564,9.23357730841884e-05,-0.00147048774734246,-0.0292154283886174,-0.0135550912466606,-0.0148806224905281,-0.0157029512232186,-0.00921958289265835
"estudar",-0.0153337342969969,-0.0138637756870605,-0.00470906981349564,9.23357730841884e-05,-0.00147048774734246,-0.0292154283886174,-0.0135550912466606,-0.0148806224905281,-0.0157029512232186,-0.00921958289265835
"estudo",-0.0153337342969969,-0.0138637756870605,-0.00470906981349564,9.23357730841884e-05,-0.00147048774734246,-0.0292154283886174,-0.0135550912466606,-0.0148806224905281,-0.0157029512232186,-0.00921958289265835
"maria",-0.0153337342969969,-0.0138637756870605,-0.00470906981349564,9.23357730841884e-05,-0.00147048774734246,-0.0292154283886174,-0.0135550912466606,-0.0148806224905281,-0.0157029512232186,-0.00921958289265835
"pequena",-0.0153337342969969,-0.0138637756870605,-0.00470906981349564,9.23357730841884e-05,-0.00147048774734246,-0.0292154283886174,-0.0135550912466606,-0.0148806224905281,-0.0157029512232186,-0.00921958289265835
"queria",-0.0153337342969969,-0.0138637756870605,-0.00470906981349564,9.23357730841884e-05,-0.00147048774734246,-0.0292154283886174,-0.0135550912466606,-0.0148806224905281,-0.0157029512232186,-0.00921958289265835
