"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"esse",-0.0459379297422106,0.0276436010839599,-0.0150227005219138,0.0221368059204678,0.00195159441085564,-0.00182889133413969,-0.0137115053351505,0.0341026659600913,-0.0197974806143452,0.0119934478311856,0.0207358235372158,0.00907580064102314,0.0345527219678777,-0.00750845253965966,-0.0024551984663615,0.0126023652855425,-0.00678843463147984,0.0447203952124218,-0.0690046542006294,0.0419524586881554
"ou",-0.0558114626402975,0.0191999828346418,0.0173720115075886,-0.000322354308193284,-0.0166918700660727,0.0136809029655686,-0.0162719805976814,0.0297899177117765,-0.0519169398936904,0.000187258337583735,-0.0331939502068637,-0.0118454978104412,0.00569594608724299,0.0558526144700277,-0.0527143274943433,0.0539198758486007,-0.0828730993721007,0.0145110180040563,-0.0464991351423296,0.0345163261488432
"milhões",-0.0593615335444603,-0.0780818831284783,0.0101207637857347,-0.0133324556508918,0.00599213585759215,0.00433395095796165,0.012166988458871,0.0288993604784725,0.0464832845470651,0.0611750137256549,0.0127359315227624,-0.0332770816654414,0.0245116807557333,0.0177295592369946,-0.0309605677573348,-0.00448444707945247,-0.0447050667026117,-0.0239942859517884,0.0612430840319466,0.0495204266667787
"pelos",-0.0784790615227338,-0.0747647280814921,0.0310516864563807,-0.0217476192297478,-0.00663529053183479,0.0270206558943688,-0.07198645648782,0.00745559311081378,-0.00306796066775406,0.0891919282216878,-0.0373449150373445,-0.0163038075191528,-0.0214447903701303,0.0343344136236225,0.0130819739671444,0.0101995041625369,-0.0674646156208526,0.0265104070416374,-0.0188141386994986,-0.0666882933873892
"entre",-0.0742823209134193,0.0420506963341281,0.0226353082327429,-0.0138707656118197,0.00424625634624244,0.0138896880044565,-0.0816989717009154,-0.0232846484154214,0.0791045714200391,0.0087183821482143,-0.0264362123837119,0.00244387604158482,-0.0211992012765341,-0.0263971612539916,0.0310732439516357,-0.0304421609603933,0.0574434910091819,0.0166901505422095,-0.069497606183111,0.0182346108322755
"seus",-0.0679770206113793,0.0145323203685201,0.0654079163848256,-0.0490255754915792,-0.0260098841412807,0.0269128099404295,0.038686039298704,0.0358610381541385,-0.0930143342999035,-0.0201685799469123,-0.0438591650435154,-0.0172404249145226,-0.0365679344006963,-0.00176640116531367,-0.0190040378469001,0.013239104761803,-0.0110782858165053,0.0327075477958242,-0.00268980651033982,-0.0402498827874644
"sem",-0.0570382082683535,0.0130799602945318,0.00908815284675929,0.00964637614516837,0.0052433097216964,0.00936993684074192,-0.0877955037506739,-0.0104762932000122,-0.00897638901286126,0.0274091978253577,-0.0387496102375938,-0.0368643706886482,0.0165476776663841,-0.0676510534701694,0.0219090811361638,-0.0542397270709082,-0.0506841555352839,-0.0742580377380639,0.0466782509122157,0.041964202064889
"também",-0.0656845259240526,0.0206374031643979,-0.00343477374580528,0.0331572684086497,0.0221989262295239,-0.00440035956327832,-0.0337340914540594,0.0472741962166426,-0.0423338291050568,0.0170886772215582,0.00539824539236805,0.0297140683030217,0.0753458311159662,-0.0463164594754362,0.0295426907253317,0.0165572819678193,0.0182137458076155,0.0625208830254417,-0.0293325308549808,0.0309242246672916
"sua",-0.0512715286951186,0.0203478824575658,0.0276698542412723,0.0831041266894258,-0.0395086008594588,0.000420253245781924,0.0423310376852261,-0.00184353473520987,0.00781608620112493,0.028913037101392,0.0075801900632898,-0.0300361819122423,-0.0156634669107002,-0.00431117834450977,-0.0098020335695364,-0.00782548849462918,-0.0638803741821597,-0.0410117931374529,0.0503444029908005,0.0470362274062983
"foi",-0.0725947012271072,-0.103724132492784,-0.0232244839207922,-0.00312012570917329,0.0146281293340795,0.00773108412812845,-0.0122009297740688,-0.0304996072913472,0.00741037582377012,0.0338876804583116,0.00940995475400532,0.0619066957964411,-0.0309638157924914,-0.0499749613692696,-0.0422595967606276,0.00397158189067429,-0.00797925431738806,0.0427050014812526,-0.0089769873869763,0.0246719709080567
"alguns",-0.0720957757285789,0.0543991140529267,-0.026770188274735,-0.00362100994911098,0.104783687100602,-0.0277555634170134,0.047013289412683,-0.000322220616629179,0.00963208540200257,0.037347430939366,-0.00535617317378178,0.00755448304704037,0.0220714644979413,-0.0191867755067111,0.00379698063220768,0.00217292605895781,0.0376971451229262,-0.0340963716292743,-0.0739286238615499,-0.02782090645907
"vida",-0.0723656423430606,0.0560323974673944,-0.0213812974606388,-0.000178744797214298,0.100418443795391,-0.0123995298972496,0.0466385079595473,0.0108723639585326,0.0134256970668116,0.0521376446574948,0.00625919056119035,-0.00552005586638448,0.0231789186395714,-0.0106574095398067,0.0006263565320198,0.00905950636763537,-0.00913544401441194,-0.0703152604977867,0.000468219617270501,0.0083366100382132
"ser",-0.0749368554540905,0.0523234751394245,-0.112393273801646,-0.0389651706103566,0.00318340544059142,-0.0776354298181605,0.0231236031843792,0.0142869582700436,-0.0105043206489058,0.0223983738349571,-0.0436055557465052,-0.0179052373022757,0.0300558940190296,-0.0174944427674003,0.0195553518613125,-0.0201551940355683,0.0177785835979206,0.0407247594785505,0.00831735655193345,0.0496540384906983
"anos",-0.089171540686031,-0.0918434806790844,0.00204152908180349,-0.0653319610804905,-0.0417659187577506,-0.0603219079989357,0.0320551564477224,-0.0256721939673736,0.0100582969426292,-0.0259500516733516,0.0341303389823373,0.0158161215466009,-0.0722287154381085,-0.0600285881700788,0.00409225610751599,0.0100005419263095,-0.0148293656071605,0.0135734452975379,-0.0211478209757067,0.0149916502138151
"das",-0.0789196756615317,0.0567909711956752,0.0372897313699382,-0.0339883570744346,0.0468808120500521,0.0209516853355562,0.0107634673103044,-0.0599622997359975,-0.00199902682965283,-0.000442973192269822,-0.0227010758152697,-0.000785930310885008,0.034773332554947,0.0556645747587018,-0.0263092278740053,0.0398475319350964,-0.000490442336693445,0.0374010620991711,-0.0823692083847467,0.0137493401712167
"agora",-0.0817520141045713,0.0217866972131229,-0.0208417543101459,-0.018699222452702,0.0335254351718295,0.00115330996340714,-0.00101222654591762,-0.00856312115059472,0.05232563613904,0.0171469003830621,-0.00171286633717882,0.11223262613467,0.0151046539062263,-0.0661000570780352,-0.0293179514057059,0.0207323834994499,0.00891918305132814,0.0694283564877297,0.0131545140071658,0.00918228635447005
"seu",-0.0484303782868061,0.0213447090594002,-0.00327344863232189,0.0134112286989251,-0.0242238311071398,0.0184292659419986,-0.0266909348496011,0.0091200539626562,-0.010933973361795,-0.0159471575369105,0.0264424286218499,0.00863795007520606,0.0585040831780035,0.00383688510421181,0.000125987194608418,0.0269093397389875,-0.0279794889298446,-0.0544644241742104,-0.0117666019248598,0.0650639836781441
"quando",-0.0790802691091151,-0.0908743206970066,-0.00583697814443607,0.00781556617061438,0.00822129420824841,-0.0198864297326266,-0.00231612813368245,0.0151863223012933,0.03508111167102,-0.0634915207130276,-0.00863943001113265,0.00057065391163744,0.0180406600700009,0.0398260083320232,0.0101276215379529,-0.0282139832862303,0.00401151952007923,-0.058115744242151,-0.0848595795729455,-0.00266243682825548
"são",-0.0648059742521374,0.0370330341239591,0.0126582325772637,-0.00178790528435428,0.0637092632526919,0.0291412538974304,-0.0418763572731558,0.0177981833587906,0.0348291641743062,0.0373689156637761,0.0557196064353227,-0.0969847469913283,-0.0304586392784016,-0.0178839442665128,-0.0401023782772072,-0.0389970918569255,-0.0368272350572014,-0.00980022007787382,0.0222179545966599,0.00976554815885798
"mas",-0.0809265812809366,-0.0721800688432869,0.00814556522002089,0.00467925017611891,0.00453882642188574,0.00278108099563878,-0.0814693650771195,0.00208624783291321,-0.0318315317090253,0.0539139758416494,-0.035951476669234,-0.0231420423683288,0.014710612894952,-0.0187659587653291,0.022571516843548,-0.0449709374581334,-0.0363902296017408,-0.0407382993108512,0.0216434633035921,0.032656814110047
"não",-0.0826487748404449,0.0153834513293579,0.0226266095423998,0.0193474762974004,0.0170212090285406,0.0207296452171487,-0.0738473911627173,0.00666913167942172,-0.083067794394611,0.0336669307239476,-0.103144619718006,0.00187469896086491,-0.0204892724988669,-0.0136160288343482,-0.0138070928945311,-0.0145855622743175,-0.0096212197019662,0.0343798012502833,-0.0301924933328725,-0.0337291759838805
"pelo",-0.0978165636742988,-0.0484133858862228,0.0615058835375212,0.0251736131855189,0.00197654791168474,0.0245335424415943,0.0988913261994447,-0.0208137247081989,-0.0452805245173677,0.0140897021930236,0.0293374847276566,-0.0409335181696588,0.0126341667164417,-0.0238125871761534,0.0620754543112099,0.00587482622063392,0.0278328968274566,0.0338150030309767,0.042172210666238,-0.0294631259234686
"muito",-0.0658975053304829,0.0224847859849736,0.0124595679520309,0.0032396555922825,-0.00857198451018457,0.0156616683502707,-0.0262011261908683,0.0149030136740986,-0.0707995551308608,-0.00333115988506143,-0.0515909178925785,-0.0111916623911911,0.0172833007408425,0.0315299796323265,-0.0338436819412746,0.0600460555088121,-0.060199894148538,-0.0734349622521349,0.00031165725761322,0.0425980417890553
"com",-0.0767713062607001,0.0246737385131653,0.0283975753415922,-0.0150289669348446,-0.01170955643828,0.00656587794181593,-0.00697812186226354,0.0531651474030641,-0.0801564787098258,-0.00994724334931002,0.0646913517411185,0.0318738834215322,0.0166387207113915,-0.0324097446316923,0.033530593593577,0.0220231995258802,0.0212003340340162,-0.0561447700254489,0.0324373735457069,0.0276011649831855
"era",-0.0944360059241837,-0.0623303556555389,0.0177757527386118,0.00266595444504828,0.0550305087609399,0.0128183733127848,0.0047197414300549,-0.0129485941743027,-0.0786355717983791,-0.0411213633214193,-0.0570348131856102,-0.0427456259369707,0.0209853544253686,0.0576034017806017,0.00343886518259815,-0.00681236545220263,-0.0316346437628795,-0.0135353088200984,0.0362837540403274,0.0119658819580971
"como",-0.0790235214216237,0.0168332564357759,0.0148460708656828,0.0723013790752884,-0.0142231001174262,-0.0182075607894463,0.0224167134717497,0.00352242091747757,-0.046121492089144,0.0215528657212515,-0.0167636025885179,0.0241218581165259,-0.00231421681120939,0.019355969854018,-0.00450636987143165,-0.039414776263186,0.0671551108244723,0.0215631336695983,-0.0500596809146564,0.0013317894910454
"dos",-0.078780377134879,0.0305867567612949,-0.0377520419486991,-0.00508022588601469,-0.0367430963555649,0.0379936015299653,-0.0565284947988529,0.0109219511678902,-0.00892736904543369,0.0456077025935739,-0.00296312762713856,0.00605169972021539,-0.0516388258299808,0.0498263400951089,0.00737055322119259,0.0202023387299917,-0.0457834535822382,-0.0222361052202488,-0.0328113165813222,-0.0103244427421702
"os",-0.0869057098864707,0.0202103839476882,0.00516272470428539,-0.0143258181704006,0.0436720173517561,0.0323109462573074,-0.0593525142856252,-0.0632866769346544,0.0363731302946235,-0.0123233416606919,-0.00858519602418035,0.00846614737526416,-0.0394757276282819,-0.0596416992669679,-0.0151170776499805,-0.0350918075269866,0.0100183712629913,2.4277891261883e-05,-0.0229162469880459,0.0309532827049349
"as",-0.0983790879509251,0.0213157820314083,-0.0110462235650943,0.0227532577143606,0.0751157616468688,0.0250076850423343,-0.0282021426692311,0.015132545923702,-0.0209087399659915,0.0324000462837842,0.00538122583289339,0.018079746022552,-0.0107745153098184,-0.082256582774413,9.90156240862046e-05,0.00803493800949723,-0.0202406816823682,0.0157059233853684,0.0632654567570664,0.011810727503386
"no",-0.0992158892234048,0.0291087232413338,0.0252382456976495,0.0313138194271736,-0.0324255096264289,-0.0412620608906288,-0.00344436617590337,-0.00590327357224201,0.0233848774622954,-0.0608711006270843,-0.0369780621870305,-0.0109865606051148,-0.0187978855921487,0.0694367951265985,0.00836574479517963,0.029935594618666,1.29690695501435e-05,0.00763701925499542,-0.0378725033046234,0.0159911951156042
"para",-0.0862215690750506,0.0280758151686081,0.0208072439541208,0.00945521611527637,-0.00275339901133872,0.01549399427301,-0.00254289665454541,0.0612029095828389,-0.0469390604704868,0.00654157357214816,0.0369861690778255,0.00348949450568999,0.0348975721029095,-0.0429004176901612,0.00503277149246541,0.00928166448620514,0.00405918564979422,0.0370050058038197,-0.0150800112896626,0.0452424261449192
"se",-0.094463666702284,0.0323504589436112,0.0392957397319383,0.0431830796628296,-0.0335565427673035,0.00874910325847952,-0.0022524412609473,-0.0249551161351982,-0.0351270671257005,0.0109386083805365,-0.0322202479214151,0.0234201718697403,0.0223429237861663,0.025976638750456,-0.0504635365606684,0.0230821764086326,-0.000336551833616779,-0.0455701853151389,-0.00915764212018634,-0.0397012757668313
"ao",-0.0906917871068449,-0.0389460104334628,-0.00934984508490245,0.0479532312168528,-0.0106335931689755,0.00378488125166938,0.00637035646813668,0.0256419510602599,0.0138407576794101,-0.00688670397114315,0.0580854633436983,0.0315906749759741,-0.0123025629603829,0.0316279287574171,-0.0495908788471219,-0.0201371588675012,-0.0221248298876789,-0.0152312381226048,0.00132024249151431,-0.0356947859296264
"na",-0.0929460770238356,0.00261521755061995,-0.054265242232677,0.0441313136716742,-0.0442284264827035,-0.0289336946933343,-0.0376764905714149,-0.0176407966889865,0.0203661518178956,-0.0328315992513786,0.0191893253097248,0.000286044716198398,-0.0727923490602991,0.0160711604106386,0.0298254835734027,0.00176185323358541,-0.0131193683582313,-0.017595145389725,-0.00985505998262825,-0.000372678645841528
"por",-0.0921573307123047,-0.0164244850334829,0.0254969561139693,-0.040158755251968,-0.0292346483102686,-0.0203987375448853,-0.000836692803017897,0.0177154747919263,0.00473948880582252,-0.0551209501437001,0.0471458099702932,-0.0181376960966571,0.0685286955067442,0.0108308231282427,-0.00315296891708711,-0.0233772598946414,-0.00780460794656486,0.0189385278539647,-0.0154937975670678,0.0207517561808569
"mais",-0.0960802852732384,0.029885382353009,-0.036560876647396,0.0292344893531268,-0.0205365452882397,0.0255209125588421,0.0165654688897425,-0.0125766187178502,0.0461985412993847,-0.0395959410148776,0.00449146147367296,0.0266738961778814,-0.00105935389543204,-0.00101679075191699,-0.0232632058488015,0.0178228188447626,-0.000655529350892835,-0.0433433570665934,-0.0220864410539014,0.0405796890966506
"uma",-0.103973034540516,-0.013915532457095,-0.0500016336692525,-0.00198551084859104,0.00690421240571553,0.0184723054023847,0.00550705616166152,0.00838725259481971,0.0310854412769198,-0.0294119277101514,-0.0158598770165408,0.0254836021584377,0.0382756472038844,0.00508559015891061,0.00417381669770389,0.0411200279601342,0.0492607398025998,-0.00219799906366806,0.00850111386551054,-0.0125867817830883
"em",-0.0907758460191367,0.0371495638515205,-0.0137542061504881,0.0143904599251759,-0.0170828763490009,-0.00778310509923107,0.00716419185043846,-0.00715021522076799,-0.0306928263087014,0.00125581899607896,0.0197942576369817,-0.0461356152512921,0.0224279353020538,-0.0279053093339206,0.0235125124562355,0.000990358283600958,-0.00951369842986836,-0.00746877578858585,-0.0135246427996219,-0.00295406091952455
"um",-0.109344710675669,0.0185361733850574,0.0271756162712259,-0.00631857626947243,0.00181284315342498,-0.0251300568475435,0.0274783030722921,-0.00196749491277072,-0.0224787635930584,0.0259716911879758,0.0103823422666931,0.0145279074928345,0.0317820383598508,0.0197799990479972,-0.000529897427614141,0.00915021242649902,0.0059656358716012,-6.25369621185283e-05,0.00318201337091523,-0.0199310147873342
"da",-0.0868392807036195,-0.00313595657392304,-0.00735755889558346,-0.0257476071868666,-0.0325793170478648,-0.00214250551113672,-0.0331641355652012,0.0280320718348777,-0.0140195147619315,0.013593243078894,0.0298901286963666,-0.0431239473703167,-0.0362683204846642,0.0159372603982259,-0.0105076525216026,0.00525620860476927,-0.0217076542178844,-0.0130329311670686,-0.000917106310232333,0.0391471089932332
"é",-0.0937040546067447,-0.00373834283132864,0.00627981737373601,0.0397091290994666,-0.0098076797165538,0.0160448122650536,-0.0372296364651724,0.0213020898760733,0.0314225893111135,-0.00765282502386165,0.0424114601415455,0.0155567832319358,0.0103962620788554,-0.000544805128427613,0.00186889781378483,0.0138649298828425,-0.0171255111527031,0.000656433463912573,0.0217894794333654,0.0357778810277257
